Date,Time,X1,X2,X3,X4,X5,X6,X7
17/12/2007,3:50:00,0.294,0.066,245.45,1.2,0,0,0
17/12/2007,3:51:00,0.294,0.068,245.84,1.2,0,0,0
17/12/2007,3:52:00,0.292,0.068,246.09,1.2,0,0,0
17/12/2007,3:53:00,0.33,0.096,246.52,1.4,0,0,0
17/12/2007,3:54:00,0.386,0.172,246.45,1.6,0,0,0
17/12/2007,3:55:00,0.338,0.104,246.81,1.4,0,0,0
17/12/2007,3:56:00,0.334,0.104,246.7,1.4,0,0,0
17/12/2007,3:57:00,0.332,0.104,246.81,1.4,0,0,0
17/12/2007,3:58:00,0.33,0.106,246.95,1.4,0,0,0
17/12/2007,3:59:00,0.33,0.106,247.05,1.4,0,0,0
17/12/2007,4:00:00,0.326,0.104,246.35,1.4,0,0,0
17/12/2007,4:01:00,0.326,0.102,245.81,1.4,0,0,0
17/12/2007,4:02:00,0.324,0.1,245.64,1.4,0,0,0
17/12/2007,4:03:00,0.324,0.102,245.8,1.4,0,0,0
17/12/2007,4:04:00,0.322,0.1,245.77,1.4,0,0,0
17/12/2007,4:05:00,0.32,0.098,244.96,1.4,0,0,0
17/12/2007,4:06:00,0.318,0.098,245.01,1.4,0,0,0
17/12/2007,4:07:00,0.266,0,245.19,1.2,0,0,0
17/12/2007,4:08:00,0.222,0,245.86,1,0,0,0
17/12/2007,4:09:00,0.222,0,245.68,1,0,0,0
17/12/2007,4:10:00,0.218,0,245.91,0.8,0,0,0
17/12/2007,4:11:00,0.216,0,245.68,0.8,0,0,0
17/12/2007,4:12:00,0.214,0,245.77,0.8,0,0,0
17/12/2007,4:13:00,0.216,0,245.74,0.8,0,0,0
17/12/2007,4:14:00,0.216,0,245.71,0.8,0,0,0
17/12/2007,4:15:00,0.216,0,245.84,0.8,0,0,0
17/12/2007,4:16:00,0.22,0,245.46,0.8,0,0,0
17/12/2007,4:17:00,0.224,0,245.69,1,0,0,0
17/12/2007,4:18:00,0.224,0,246.33,1,0,0,0
17/12/2007,4:19:00,0.226,0,246.48,1,0,0,0
17/12/2007,4:20:00,0.224,0,246.11,1,0,0,0
17/12/2007,4:21:00,0.224,0,246.24,1,0,0,0
17/12/2007,4:22:00,0.224,0,246.11,1,0,0,0
17/12/2007,4:23:00,0.224,0,245.95,1,0,0,0
17/12/2007,4:24:00,0.234,0,246.11,1,0,0,0
17/12/2007,4:25:00,0.24,0,246.76,1,0,0,0
17/12/2007,4:26:00,0.232,0,247.01,1,0,0,0
17/12/2007,4:27:00,0.218,0,246.44,0.8,0,0,0
17/12/2007,4:28:00,0.216,0,246.18,0.8,0,0,0
17/12/2007,4:29:00,0.216,0,245.95,0.8,0,0,0
17/12/2007,4:30:00,0.216,0,245.11,0.8,0,0,0
17/12/2007,4:31:00,0.218,0,244.92,0.8,0,0,0
17/12/2007,4:32:00,0.222,0,245.75,0.8,0,0,0
17/12/2007,4:33:00,0.222,0,246.5,0.8,0,0,0
17/12/2007,4:34:00,0.222,0,245.84,0.8,0,0,0
17/12/2007,4:35:00,0.22,0,245.23,0.8,0,0,0
17/12/2007,4:36:00,0.284,0,245.15,1.4,0,0,0
17/12/2007,4:37:00,0.29,0.066,245.16,1.2,0,0,0
17/12/2007,4:38:00,0.372,0.152,245.62,1.6,0,0,0
17/12/2007,4:39:00,0.404,0.21,246.06,1.8,0,0,0
17/12/2007,4:40:00,0.4,0.206,245.55,1.8,0,0,0
17/12/2007,4:41:00,0.398,0.206,245.14,1.8,0,0,0
17/12/2007,4:42:00,0.396,0.206,245.26,1.8,0,0,0
17/12/2007,4:43:00,0.394,0.208,245.56,1.8,0,0,0
17/12/2007,4:44:00,0.392,0.208,245.76,1.8,0,0,0
17/12/2007,4:45:00,0.338,0.13,245.83,1.4,0,0,0
17/12/2007,4:46:00,0.322,0.104,246.82,1.4,0,0,0
17/12/2007,4:47:00,0.324,0.104,246.81,1.4,0,0,0
17/12/2007,4:48:00,0.324,0.102,246.68,1.4,0,0,0
17/12/2007,4:49:00,0.318,0.1,245.71,1.4,0,0,0
17/12/2007,4:50:00,0.312,0.1,245.88,1.2,0,0,0
17/12/2007,4:51:00,0.314,0.102,246.34,1.2,0,0,0
17/12/2007,4:52:00,0.228,0,246.39,1,0,0,0
17/12/2007,4:53:00,0.218,0,246.7,0.8,0,0,0
17/12/2007,4:54:00,0.218,0,246.77,0.8,0,0,0
17/12/2007,4:55:00,0.26,0,246.71,1.2,0,0,0
17/12/2007,4:56:00,0.302,0.09,246.71,1.2,0,1,0
17/12/2007,4:57:00,0.304,0.088,246.34,1.2,0,1,0
17/12/2007,4:58:00,0.302,0.09,247.2,1.2,0,2,0
17/12/2007,4:59:00,0.302,0.09,247.03,1.2,0,1,0
17/12/2007,5:00:00,0.302,0.088,246.34,1.2,0,1,0
17/12/2007,5:01:00,0.302,0.088,245.97,1.2,0,2,0
17/12/2007,5:02:00,0.302,0.086,245.83,1.2,0,1,0
17/12/2007,5:03:00,0.302,0.086,245.92,1.2,0,2,0
17/12/2007,5:04:00,0.3,0.084,245.29,1.2,0,1,0
17/12/2007,5:05:00,0.3,0.084,245.11,1.2,0,1,0
17/12/2007,5:06:00,0.3,0.084,245.25,1.2,0,2,0
17/12/2007,5:07:00,0.3,0.084,245.37,1.2,0,1,0
17/12/2007,5:08:00,0.3,0.086,245.5,1.2,0,2,0
17/12/2007,5:09:00,0.298,0.086,245.34,1.2,0,1,0
17/12/2007,5:10:00,0.296,0.084,245.17,1.2,0,1,0
17/12/2007,5:11:00,0.294,0.084,244.79,1.2,0,2,0
17/12/2007,5:12:00,0.294,0.084,244.98,1.2,0,1,0
17/12/2007,5:13:00,0.294,0.084,244.96,1.2,0,1,0
17/12/2007,5:14:00,0.232,0,244.81,1,0,1,0
17/12/2007,5:15:00,0.214,0,244.97,0.8,0,0,0
17/12/2007,5:16:00,0.214,0,244.99,0.8,0,0,0
17/12/2007,5:17:00,0.214,0,244.47,0.8,0,0,0
17/12/2007,5:18:00,0.214,0,244.87,0.8,0,0,0
17/12/2007,5:19:00,0.214,0,244.74,0.8,0,0,0
17/12/2007,5:20:00,0.214,0,245.07,0.8,0,0,0
17/12/2007,5:21:00,0.214,0,245.37,0.8,0,0,0
17/12/2007,5:22:00,0.236,0,246.53,1,0,0,0
17/12/2007,5:23:00,0.33,0.102,246.22,1.4,0,0,0
17/12/2007,5:24:00,0.328,0.1,246.08,1.4,0,0,0
17/12/2007,5:25:00,0.324,0.1,245.76,1.4,0,0,0
17/12/2007,5:26:00,0.322,0.098,245.24,1.4,0,0,0
17/12/2007,5:27:00,0.4,0.184,245.12,1.8,0,0,0
17/12/2007,5:28:00,0.396,0.206,245.29,1.8,0,0,0
17/12/2007,5:29:00,0.398,0.21,246.16,1.8,0,0,0
17/12/2007,5:30:00,0.398,0.21,246.18,1.8,0,0,0
17/12/2007,5:31:00,0.396,0.208,245.7,1.8,0,0,0
17/12/2007,5:32:00,0.392,0.206,245.36,1.8,0,0,0
17/12/2007,5:33:00,0.39,0.206,245.35,1.8,0,0,0
17/12/2007,5:34:00,0.388,0.204,244.52,1.8,0,0,0
17/12/2007,5:35:00,0.386,0.204,244.85,1.8,0,0,0
17/12/2007,5:36:00,0.296,0.074,245.86,1.2,0,0,0
17/12/2007,5:37:00,0.218,0,245.82,0.8,0,0,0
17/12/2007,5:38:00,0.218,0,246.5,0.8,0,0,0
17/12/2007,5:39:00,0.218,0,246.14,0.8,0,0,0
17/12/2007,5:40:00,0.218,0,246.92,0.8,0,0,0
17/12/2007,5:41:00,0.22,0,247.53,0.8,0,0,0
17/12/2007,5:42:00,0.218,0,247.08,0.8,0,0,0
17/12/2007,5:43:00,0.218,0,247.36,0.8,0,0,0
17/12/2007,5:44:00,0.218,0,246.65,0.8,0,0,0
17/12/2007,5:45:00,0.218,0,246.16,0.8,0,0,0
17/12/2007,5:46:00,0.218,0,246.57,0.8,0,0,0
17/12/2007,5:47:00,0.216,0,246.25,0.8,0,0,0
17/12/2007,5:48:00,0.216,0,246.6,0.8,0,0,0
17/12/2007,5:49:00,0.218,0,247.58,0.8,0,0,0
17/12/2007,5:50:00,0.412,0,247.87,2.4,0,0,1
17/12/2007,5:51:00,1.39,0.05,246.66,5.6,0,0,19
17/12/2007,5:52:00,1.374,0.05,246.68,5.4,0,0,20
17/12/2007,5:53:00,1.35,0.052,245.74,5.4,0,0,18
17/12/2007,5:54:00,1.34,0.052,245.61,5.4,0,0,19
17/12/2007,5:55:00,1.336,0.052,245.69,5.4,0,0,19
17/12/2007,5:56:00,1.34,0.05,246.1,5.4,0,0,18
17/12/2007,5:57:00,1.336,0.052,246,5.4,0,0,19
17/12/2007,5:58:00,1.334,0.052,245.6,5.4,0,0,19
17/12/2007,5:59:00,1.336,0.052,245.43,5.4,0,0,18
17/12/2007,6:00:00,1.336,0.052,245.44,5.4,0,0,19
17/12/2007,6:01:00,1.332,0.052,245.17,5.4,0,0,18
17/12/2007,6:02:00,1.33,0.052,244.94,5.4,0,0,18
17/12/2007,6:03:00,1.326,0.054,244.65,5.4,0,0,19
17/12/2007,6:04:00,1.338,0.052,245.72,5.4,0,0,18
17/12/2007,6:05:00,1.342,0.05,246.19,5.4,0,0,19
17/12/2007,6:06:00,1.348,0.05,246.67,5.4,0,0,19
17/12/2007,6:07:00,1.428,0,246.5,5.8,0,0,18
17/12/2007,6:08:00,1.458,0.092,246.48,5.8,0,0,19
17/12/2007,6:09:00,1.448,0.09,246.04,5.8,0,0,18
17/12/2007,6:10:00,1.446,0.09,245.9,5.8,0,0,19
17/12/2007,6:11:00,1.438,0.088,245.36,5.8,0,0,18
17/12/2007,6:12:00,1.438,0.088,245.38,5.8,0,0,19
17/12/2007,6:13:00,1.426,0.086,244.57,5.8,0,0,18
17/12/2007,6:14:00,1.414,0.082,243.47,5.8,0,0,18
17/12/2007,6:15:00,1.408,0.08,243.1,5.8,0,0,18
17/12/2007,6:16:00,1.402,0.08,242.62,5.8,0,0,19
17/12/2007,6:17:00,1.408,0.08,243.14,5.8,0,0,18
17/12/2007,6:18:00,1.446,0.102,244.2,5.8,0,0,18
17/12/2007,6:19:00,1.496,0.194,244.58,6,0,0,18
17/12/2007,6:20:00,1.502,0.196,245.24,6,0,0,19
17/12/2007,6:21:00,1.412,0.058,245.58,5.6,0,0,18
17/12/2007,6:22:00,1.406,0.054,245.38,5.6,0,0,19
17/12/2007,6:23:00,1.4,0.054,244.75,5.6,0,0,18
17/12/2007,6:24:00,1.394,0.052,244.24,5.6,0,0,18
17/12/2007,6:25:00,1.384,0.05,243.35,5.6,0,0,18
17/12/2007,6:26:00,1.382,0.05,243.37,5.6,0,0,19
17/12/2007,6:27:00,1.376,0.048,242.81,5.6,0,0,18
17/12/2007,6:28:00,1.302,0.052,242.35,5.4,0,0,18
17/12/2007,6:29:00,1.298,0.056,242.2,5.2,0,0,18
17/12/2007,6:30:00,1.294,0.056,241.8,5.2,0,0,18
17/12/2007,6:31:00,1.294,0.058,241.71,5.2,0,0,18
17/12/2007,6:32:00,1.308,0.056,243.16,5.4,0,0,18
17/12/2007,6:33:00,1.316,0.054,243.98,5.4,0,0,18
17/12/2007,6:34:00,1.33,0.052,245.3,5.4,0,0,18
17/12/2007,6:35:00,1.328,0.052,245.14,5.4,0,0,19
17/12/2007,6:36:00,0.706,0.046,245.3,3.6,0,0,9
17/12/2007,6:37:00,0.22,0,245.57,0.8,0,0,0
17/12/2007,6:38:00,0.22,0,245.03,0.8,0,0,0
17/12/2007,6:39:00,0.22,0,245.18,0.8,0,0,0
17/12/2007,6:40:00,0.22,0,245.32,0.8,0,0,0
17/12/2007,6:41:00,0.218,0,244.62,0.8,0,0,0
17/12/2007,6:42:00,0.22,0,244.48,0.8,0,0,0
17/12/2007,6:43:00,0.22,0,244.86,0.8,0,0,0
17/12/2007,6:44:00,0.22,0,244.62,0.8,0,0,0
17/12/2007,6:45:00,0.222,0,245.13,1,0,0,0
17/12/2007,6:46:00,0.304,0,245.41,1.2,0,0,0
17/12/2007,6:47:00,0.304,0,245.37,1.2,0,0,0
17/12/2007,6:48:00,0.302,0,245.12,1.2,0,0,0
17/12/2007,6:49:00,0.302,0,244.98,1.2,0,0,0
17/12/2007,6:50:00,0.312,0,244.45,1.2,0,0,0
17/12/2007,6:51:00,0.49,0,244.34,2,0,0,0
17/12/2007,6:52:00,1.408,0.07,243.55,6,0,0,0
17/12/2007,6:53:00,2.446,0.112,242.53,10.2,0,0,11
17/12/2007,6:54:00,2.752,0.11,242.27,11.2,0,0,19
17/12/2007,6:55:00,2.738,0.108,242.27,11.2,0,0,18
17/12/2007,6:56:00,2.706,0.11,241.97,11.2,0,0,19
17/12/2007,6:57:00,3.606,0.112,241.19,15,0,0,18
17/12/2007,6:58:00,4.006,0.11,240.13,16.6,0,0,17
17/12/2007,6:59:00,3.92,0.112,240.39,16.2,0,0,18
17/12/2007,7:00:00,6.236,0.09,236.77,27.2,0,0,17
17/12/2007,7:01:00,6.796,0.086,235.86,28.8,0,0,17
17/12/2007,7:02:00,5.888,0.092,236.46,24.8,0,0,18
17/12/2007,7:03:00,6.672,0.132,235.64,28.4,0,0,17
17/12/2007,7:04:00,3.852,0.128,238.31,17,0,0,17
17/12/2007,7:05:00,2.93,0.118,238.68,12.2,0,0,18
17/12/2007,7:06:00,3.82,0,237.83,16,0,0,17
17/12/2007,7:07:00,4.044,0.08,237.49,17,0,0,17
17/12/2007,7:08:00,2.66,0.086,239.49,11.4,0,0,18
17/12/2007,7:09:00,2.21,0.094,239.81,9.2,0,0,18
17/12/2007,7:10:00,2.188,0.09,238.82,9.2,0,0,17
17/12/2007,7:11:00,2.166,0.092,238.85,9,0,0,18
17/12/2007,7:12:00,2.178,0.088,238.03,9.2,0,0,17
17/12/2007,7:13:00,2.068,0.09,237.69,8.6,0,0,18
17/12/2007,7:14:00,2.368,0.086,237.02,10,0,0,17
17/12/2007,7:15:00,2.224,0.092,237.92,9.2,0,0,17
17/12/2007,7:16:00,2.232,0.09,237.6,9.4,0,0,17
17/12/2007,7:17:00,2.232,0,237.44,9.4,0,0,18
17/12/2007,7:18:00,2.21,0,237.25,9.2,0,0,17
17/12/2007,7:19:00,2.198,0,236.49,9.2,0,0,17
17/12/2007,7:20:00,2.22,0,238.28,9.2,0,0,18
17/12/2007,7:21:00,2.29,0,238.7,9.6,0,0,17
17/12/2007,7:22:00,2.364,0,237.8,9.8,0,0,18
17/12/2007,7:23:00,2.332,0,236.14,9.8,0,0,17
17/12/2007,7:24:00,2.332,0,236.32,9.8,0,0,17
17/12/2007,7:25:00,2.33,0,236.62,9.8,0,0,17
17/12/2007,7:26:00,2.31,0,236.72,9.8,0,0,17
17/12/2007,7:27:00,2.368,0.102,236.63,10,0,0,17
17/12/2007,7:28:00,2.368,0.104,236.81,10,0,1,18
17/12/2007,7:29:00,2.362,0.104,237.42,9.8,0,2,17
17/12/2007,7:30:00,2.36,0.104,237.12,10,0,1,17
17/12/2007,7:31:00,2.368,0.104,237.22,10,0,2,18
17/12/2007,7:32:00,2.366,0.102,236.59,10,0,1,17
17/12/2007,7:33:00,2.378,0.106,237.61,10,0,1,17
17/12/2007,7:34:00,2.388,0.106,238.22,10,0,2,17
17/12/2007,7:35:00,2.382,0.106,237.82,10,0,1,18
17/12/2007,7:36:00,2.466,0.164,238.82,10.4,0,2,17
17/12/2007,7:37:00,2.534,0.242,239.67,10.6,0,1,18
17/12/2007,7:38:00,2.486,0.238,238.63,10.4,0,1,17
17/12/2007,7:39:00,2.514,0.238,238.7,10.6,0,2,18
17/12/2007,7:40:00,2.602,0.238,239.07,10.8,0,1,18
17/12/2007,7:41:00,2.61,0.234,237.91,11,0,1,17
17/12/2007,7:42:00,2.894,0.232,236.94,12.2,0,2,17
17/12/2007,7:43:00,2.92,0.234,236.79,12.4,0,1,17
17/12/2007,7:44:00,2.932,0.234,236.95,12.4,0,1,18
17/12/2007,7:45:00,2.914,0.154,236.96,12.2,0,1,17
17/12/2007,7:46:00,2.928,0.114,236.43,12.4,0,0,17
17/12/2007,7:47:00,2.926,0.114,236.88,12.4,0,0,17
17/12/2007,7:48:00,3.162,0.11,236.7,13.4,0,0,17
17/12/2007,7:49:00,3.524,0.216,236.98,14.8,0,0,18
17/12/2007,7:50:00,3.696,0.294,236.56,15.6,0,0,17
17/12/2007,7:51:00,2.784,0.156,236.76,11.8,0,0,17
17/12/2007,7:52:00,2.438,0,237.03,10.2,0,0,17
17/12/2007,7:53:00,2.474,0,237.23,10.4,0,0,18
17/12/2007,7:54:00,2.596,0,236.53,11,0,0,17
17/12/2007,7:55:00,3.754,0,236.83,15.8,0,0,17
17/12/2007,7:56:00,3.586,0,237.42,15.2,0,0,17
17/12/2007,7:57:00,3.508,0,238.27,14.6,0,0,18
17/12/2007,7:58:00,5.194,0.05,236.58,22,0,0,17
17/12/2007,7:59:00,4.794,0.054,237.05,20.4,0,0,17
17/12/2007,8:00:00,6.224,0.046,235.45,26.4,0,0,17
17/12/2007,8:01:00,5.018,0.05,236.16,22,0,0,17
17/12/2007,8:02:00,3.688,0.054,237.67,15.4,0,0,18
17/12/2007,8:03:00,3.648,0.056,238.31,15.2,0,0,17
17/12/2007,8:04:00,3.74,0.068,239.43,15.6,0,0,18
17/12/2007,8:05:00,3.98,0.052,238.33,16.8,0,0,17
17/12/2007,8:06:00,5.036,0.102,235.46,21.4,0,0,17
17/12/2007,8:07:00,3.826,0.06,235.32,16.4,0,0,17
17/12/2007,8:08:00,3.614,0.048,235.57,15.2,0,0,17
17/12/2007,8:09:00,3.038,0,236.38,12.8,0,0,18
17/12/2007,8:10:00,2.772,0,237.11,11.6,0,0,17
17/12/2007,8:11:00,2.386,0.05,238.02,10,0,0,17
17/12/2007,8:12:00,2.39,0.05,238.16,10,0,0,18
17/12/2007,8:13:00,2.184,0.048,239.45,9,0,0,17
17/12/2007,8:14:00,2.376,0.05,238.93,9.8,0,0,18
17/12/2007,8:15:00,2.148,0,238.78,9,0,0,17
17/12/2007,8:16:00,2.164,0.158,238.8,9,0,0,18
17/12/2007,8:17:00,2.078,0,239.11,8.6,0,0,17
17/12/2007,8:18:00,1.994,0,239.04,8.2,0,0,18
17/12/2007,8:19:00,1.27,0.046,239.33,5.2,0,0,17
17/12/2007,8:20:00,1.336,0,238.93,5.6,0,0,18
17/12/2007,8:21:00,1.37,0.082,238.3,5.6,0,0,17
17/12/2007,8:22:00,1.368,0.082,238.85,5.6,0,0,18
17/12/2007,8:23:00,1.364,0.082,238.8,5.6,0,0,17
17/12/2007,8:24:00,1.378,0.086,240.39,5.6,0,0,18
17/12/2007,8:25:00,1.386,0.088,240.88,5.6,0,0,18
17/12/2007,8:26:00,1.384,0.088,240.5,5.6,0,0,18
17/12/2007,8:27:00,1.38,0.086,240.22,5.6,0,0,17
17/12/2007,8:28:00,1.384,0.088,240.82,5.6,0,0,18
17/12/2007,8:29:00,1.382,0.088,240.84,5.6,0,0,18
17/12/2007,8:30:00,1.372,0.086,239.96,5.6,0,0,18
17/12/2007,8:31:00,1.348,0.08,237.99,5.6,0,0,17
17/12/2007,8:32:00,1.346,0.08,238.14,5.6,0,0,18
17/12/2007,8:33:00,1.352,0.082,238.79,5.6,0,0,17
17/12/2007,8:34:00,1.344,0.078,238.04,5.6,0,0,17
17/12/2007,8:35:00,1.276,0,239.9,5.2,0,0,18
17/12/2007,8:36:00,1.276,0,239.91,5.2,0,0,18
17/12/2007,8:37:00,1.274,0.046,239.61,5.2,0,0,17
17/12/2007,8:38:00,1.276,0.046,239.96,5.2,0,0,18
17/12/2007,8:39:00,1.286,0,240.85,5.2,0,0,18
17/12/2007,8:40:00,1.278,0,240.5,5.2,0,0,18
17/12/2007,8:41:00,1.27,0.046,240.05,5.2,0,0,17
17/12/2007,8:42:00,1.276,0.046,240.55,5.2,0,0,18
17/12/2007,8:43:00,1.268,0.046,239.33,5.2,0,0,18
17/12/2007,8:44:00,1.318,0,239.26,5.4,0,0,17
17/12/2007,8:45:00,1.346,0.054,239.38,5.6,0,0,18
17/12/2007,8:46:00,1.342,0.054,238.94,5.6,0,0,17
17/12/2007,8:47:00,1.336,0.052,238.38,5.6,0,0,18
17/12/2007,8:48:00,1.332,0.052,238.33,5.6,0,0,17
17/12/2007,8:49:00,1.324,0.05,238.08,5.4,0,0,18
17/12/2007,8:50:00,1.326,0.052,238.42,5.4,0,0,17
17/12/2007,8:51:00,1.332,0.054,238.78,5.6,0,0,18
17/12/2007,8:52:00,1.338,0.054,239.16,5.6,0,0,17
17/12/2007,8:53:00,1.334,0.054,238.84,5.6,0,0,18
17/12/2007,8:54:00,1.31,0,238.64,5.4,0,0,17
17/12/2007,8:55:00,1.262,0.048,238.57,5.2,0,0,18
17/12/2007,8:56:00,1.262,0.048,238.52,5.2,0,0,17
17/12/2007,8:57:00,1.256,0.048,238.64,5.2,0,0,18
17/12/2007,8:58:00,1.262,0.048,239.23,5.2,0,0,17
17/12/2007,8:59:00,1.252,0.048,238.27,5.2,0,0,18
17/12/2007,9:00:00,1.258,0.048,238.25,5.2,0,0,17
17/12/2007,9:01:00,1.268,0.046,239.14,5.2,0,0,18
17/12/2007,9:02:00,1.264,0.046,238.7,5.2,0,0,17
17/12/2007,9:03:00,1.266,0.046,238.85,5.2,0,0,18
17/12/2007,9:04:00,1.324,0,238.45,5.6,0,0,17
17/12/2007,9:05:00,1.372,0.082,238.79,5.6,0,0,18
17/12/2007,9:06:00,1.362,0.082,238.49,5.6,0,0,17
17/12/2007,9:07:00,1.358,0.08,238.21,5.6,0,0,17
17/12/2007,9:08:00,1.376,0.084,239.75,5.6,0,0,18
17/12/2007,9:09:00,1.382,0.086,240.17,5.6,0,0,18
17/12/2007,9:10:00,1.374,0.086,239.66,5.6,0,0,17
17/12/2007,9:11:00,1.372,0.084,239.5,5.6,0,0,18
17/12/2007,9:12:00,1.376,0.086,240.11,5.6,0,0,18
17/12/2007,9:13:00,1.376,0.086,240.27,5.6,0,0,17
17/12/2007,9:14:00,1.37,0.086,240.09,5.6,0,0,18
17/12/2007,9:15:00,1.36,0.084,239.48,5.6,0,0,18
17/12/2007,9:16:00,1.37,0.086,240.42,5.6,0,0,17
17/12/2007,9:17:00,1.378,0.088,241.18,5.6,0,0,18
17/12/2007,9:18:00,1.372,0.086,240.17,5.6,0,0,18
17/12/2007,9:19:00,1.304,0,241.11,5.4,0,0,18
17/12/2007,9:20:00,1.292,0,241.58,5.2,0,0,18
17/12/2007,9:21:00,1.292,0,241.47,5.2,0,0,18
17/12/2007,9:22:00,1.282,0,240.61,5.2,0,0,17
17/12/2007,9:23:00,1.28,0,240.56,5.2,0,0,18
17/12/2007,9:24:00,1.276,0,240.69,5.2,0,0,18
17/12/2007,9:25:00,1.272,0.046,240.25,5.2,0,0,18
17/12/2007,9:26:00,1.274,0.046,240.1,5.2,0,0,17
17/12/2007,9:27:00,1.282,0,240.41,5.2,0,0,18
17/12/2007,9:28:00,1.288,0,240.99,5.2,0,0,18
17/12/2007,9:29:00,1.29,0,241.36,5.2,0,0,18
17/12/2007,9:30:00,1.284,0,240.82,5.2,0,0,18
17/12/2007,9:31:00,1.346,0,241.08,5.6,0,0,17
17/12/2007,9:32:00,1.366,0.062,241.93,5.6,0,0,18
17/12/2007,9:33:00,1.366,0.062,242.04,5.6,0,0,18
17/12/2007,9:34:00,1.36,0.058,241.39,5.6,0,0,18
17/12/2007,9:35:00,1.364,0.06,241.39,5.6,0,0,18
17/12/2007,9:36:00,1.358,0.058,240.76,5.6,0,0,18
17/12/2007,9:37:00,1.346,0.056,239.78,5.6,0,0,18
17/12/2007,9:38:00,1.346,0.056,239.86,5.6,0,0,17
17/12/2007,9:39:00,1.348,0.056,240.13,5.6,0,0,18
17/12/2007,9:40:00,1.358,0.058,241.19,5.6,0,0,18
17/12/2007,9:41:00,1.306,0,240.75,5.4,0,0,18
17/12/2007,9:42:00,1.28,0,240.92,5.2,0,0,17
17/12/2007,9:43:00,1.274,0.046,240.42,5.2,0,0,18
17/12/2007,9:44:00,1.27,0.046,239.31,5.2,0,0,18
17/12/2007,9:45:00,1.26,0.048,238.43,5.2,0,0,17
17/12/2007,9:46:00,1.266,0.048,238.99,5.2,0,0,18
17/12/2007,9:47:00,1.274,0.046,239.81,5.2,0,0,17
17/12/2007,9:48:00,1.324,0,240.18,5.4,0,0,18
17/12/2007,9:49:00,1.39,0.086,240.56,5.8,0,0,18
17/12/2007,9:50:00,1.392,0.09,241.47,5.8,0,0,18
17/12/2007,9:51:00,1.382,0.086,240.54,5.6,0,0,17
17/12/2007,9:52:00,1.364,0.082,238.91,5.6,0,0,18
17/12/2007,9:53:00,1.368,0.082,238.83,5.6,0,0,17
17/12/2007,9:54:00,1.366,0.082,238.72,5.6,0,0,18
17/12/2007,9:55:00,1.372,0.084,239.44,5.6,0,0,18
17/12/2007,9:56:00,1.37,0.084,239.49,5.6,0,0,17
17/12/2007,9:57:00,1.362,0.082,238.77,5.6,0,0,18
17/12/2007,9:58:00,1.45,0.204,238.12,6.2,0,0,17
17/12/2007,9:59:00,1.432,0.2,238.47,6,0,1,18
17/12/2007,10:00:00,1.426,0.2,238.27,6,0,2,17
17/12/2007,10:01:00,1.43,0.2,238.35,6,0,1,17
17/12/2007,10:02:00,1.434,0.202,238.28,6,0,2,18
17/12/2007,10:03:00,1.382,0.126,238.33,5.8,0,1,17
17/12/2007,10:04:00,1.342,0.07,238.34,5.6,0,1,18
17/12/2007,10:05:00,1.348,0.072,238.88,5.6,0,2,17
17/12/2007,10:06:00,1.354,0.072,239.43,5.6,0,1,18
17/12/2007,10:07:00,1.354,0.074,239.78,5.6,0,1,17
17/12/2007,10:08:00,1.344,0.072,239.3,5.6,0,2,18
17/12/2007,10:09:00,1.338,0.07,238.63,5.6,0,1,18
17/12/2007,10:10:00,1.344,0.07,239.13,5.6,0,2,17
17/12/2007,10:11:00,1.35,0.072,239.22,5.6,0,1,18
17/12/2007,10:12:00,1.346,0.072,238.92,5.6,0,1,17
17/12/2007,10:13:00,1.338,0.07,238.29,5.6,0,2,18
17/12/2007,10:14:00,1.338,0.07,238.35,5.6,0,1,17
17/12/2007,10:15:00,1.344,0.072,238.97,5.6,0,1,18
17/12/2007,10:16:00,1.3,0,239.31,5.4,0,1,17
17/12/2007,10:17:00,1.266,0.046,239.59,5.2,0,0,18
17/12/2007,10:18:00,1.32,0,239.34,5.4,0,0,17
17/12/2007,10:19:00,1.346,0.056,239.91,5.6,0,0,18
17/12/2007,10:20:00,1.358,0.058,240.31,5.6,0,0,18
17/12/2007,10:21:00,1.354,0.056,240.08,5.6,0,0,17
17/12/2007,10:22:00,1.348,0.056,239.48,5.6,0,0,18
17/12/2007,10:23:00,1.346,0.056,239.65,5.6,0,0,18
17/12/2007,10:24:00,1.346,0.056,239.7,5.6,0,0,17
17/12/2007,10:25:00,1.348,0.056,240.36,5.6,0,0,18
17/12/2007,10:26:00,1.344,0.056,240.39,5.6,0,0,18
17/12/2007,10:27:00,1.344,0.056,240.49,5.6,0,0,17
17/12/2007,10:28:00,1.302,0,240.31,5.4,0,0,18
17/12/2007,10:29:00,1.272,0.046,239.51,5.2,0,0,18
17/12/2007,10:30:00,1.276,0.046,239.87,5.2,0,0,17
17/12/2007,10:31:00,1.282,0,240.59,5.2,0,0,18
17/12/2007,10:32:00,1.298,0,239.63,5.4,0,0,18
17/12/2007,10:33:00,1.376,0.082,238.93,5.6,0,0,17
17/12/2007,10:34:00,1.368,0.082,238.99,5.6,0,0,18
17/12/2007,10:35:00,1.366,0.084,239.09,5.6,0,0,17
17/12/2007,10:36:00,1.368,0.084,239.4,5.6,0,0,18
17/12/2007,10:37:00,1.368,0.082,238.97,5.6,0,0,18
